barcode,name,brand,grade,sugar,fat,protein,calories
3023290110997,['yogurt-greek-style-plain'],Nestlé,c,14.199999809265137,6.900000095367432,2.5999999046325684,0.0
3023290111130,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestle,Munch Bunch,Squashums",b,12.699999809265137,1.2999999523162842,2.799999952316284,76.0
3023290111680,['unknown'],Nestlé,unknown,22.0,7.099999904632568,4.599999904632568,180.0
3023290112236,['custard-dessert-chocolate-refrigerated'],Nestlé,unknown,18.0,0.0,4.599999904632568,178.0
3023290112960,['unknown'],"Nestlé, La Laitière",d,19.5,5.900000095367432,4.699999809265137,161.0
3023290114360,['unknown'],Nestlé,c,17.600000381469727,4.0,4.909999847412109,127.0
3023290114391,['unknown'],"Nestlé, Munch Bunch, Squashums",c,12.399999618530273,2.5999999046325684,5.300000190734863,97.0
3023290114414,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290114933,['unknown'],"Nestlé, La Laitière",c,13.699999809265137,6.800000190734863,4.099999904632568,0.0
3023290114940,['unknown'],"Nestlé, La Laitière, Neige de lait",c,13.300000190734863,6.800000190734863,4.099999904632568,0.0
3023290115015,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",unknown,0.0,0.0,0.0,0.0
3023290115046,['unknown'],Nestlé,d,16.0,9.100000381469727,2.9000000953674316,168.0
3023290115053,['unknown'],Nestlé,unknown,16.899999618530273,8.199999809265137,3.0,163.0
3023290115107,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,18.100000381469727,12.300000190734863,4.800000190734863,0.0
3023290115145,['unknown'],Nestlé,unknown,17.200000762939453,7.800000190734863,3.4000000953674316,163.0
3023290115176,['unknown'],"Nestlé, LNUF Marques, La Laitière, Lactalis",c,12.5,3.5999999046325684,3.0999999046325684,115.0
3023290115251,['yogurt-greek-style-plain'],Nestlé,c,12.5,6.800000190734863,2.4000000953674316,125.0
3023290115282,['yogurt-greek-style-plain'],"Nestlé,LNUF MARQUES",c,10.800000190734863,5.519999980926514,2.0799999237060547,106.0
3023290153369,['unknown'],Nestlé,unknown,5.5,4.5,5.199999809265137,86.0
3023290154465,['unknown'],Nestlé,b,8.399999618530273,0.8999999761581421,3.5,66.0
3023290165355,['unknown'],"Nestlé, la laitière",d,16.299999237060547,10.800000190734863,4.599999904632568,193.0
3023290165409,['custard-dessert-refrigerated-or-canned-average'],Nestlé,not-applicable,16.0,10.300000190734863,4.599999904632568,187.0
3023290165782,['unknown'],Nestlé,c,17.0,0.800000011920929,3.0999999046325684,103.0
3023290166055,['unknown'],"Nestlé, La Laitière",d,29.600000381469727,11.0,1.899999976158142,258.0
3023290166062,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,29.600000381469727,11.0,1.899999976158142,258.0
3023290166079,['unknown'],"Nestlé, La Laitière, Neige de lait",c,13.100000381469727,6.599999904632568,4.199999809265137,0.0
3023290166567,['unknown'],"Nestlé, Flanby",c,17.0,0.800000011920929,3.0999999046325684,0.0
3023290166666,['unknown'],"Nestlé, La Laitière",d,19.700000762939453,13.399999618530273,5.0,233.0
3023290167625,['unknown'],Nestlé,unknown,16.100000381469727,3.799999952316284,3.299999952316284,124.0
3023290168059,['unknown'],Nestlé,c,16.799999237060547,7.400000095367432,3.200000047683716,0.0
3023290169599,['unknown'],"Nestlé,La Laitière",c,20.100000381469727,4.300000190734863,5.199999809265137,151.0
3023290169742,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290169759,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290169803,['unknown'],"Nestlé, La Laitière",c,21.700000762939453,3.799999952316284,4.900000095367432,146.0
3023290169933,['unknown'],"Nestlé, La Laitière",unknown,17.100000381469727,0.0,2.4000000953674316,143.0
3023290169940,['unknown'],"Nestlé, La Laitière",c,17.899999618530273,2.9000000953674316,2.5999999046325684,147.0
3023290169957,['unknown'],"Nestlé, La Laitière",c,15.699999809265137,3.200000047683716,2.799999952316284,142.0
3023290169964,['unknown'],"Nestlé, La Laitière",c,15.399999618530273,3.4800000190734863,2.7799999713897705,143.0
3023290169971,['unknown'],"Nestlé, La Laitière",c,15.5,3.5,2.0999999046325684,111.0
3023290170007,['unknown'],"Nestlé, Nesquik",d,22.299999237060547,9.300000190734863,4.400000095367432,0.0
3023290170069,['unknown'],Nestlé,d,15.699999809265137,8.5,3.0999999046325684,162.0
3023290170076,['unknown'],Nestlé,c,15.199999809265137,7.400000095367432,3.200000047683716,150.0
3023290170090,['unknown'],Nestlé,c,15.899999618530273,8.399999618530273,2.700000047683716,160.0
3023290170106,['unknown'],Nestlé,d,16.399999618530273,8.300000190734863,3.0,161.0
3023290170236,['unknown'],"Nestlé,After eight",d,20.100000381469727,8.600000381469727,4.199999809265137,0.0
3023290170243,['unknown'],"Nestlé, La Laitière",c,20.0,3.299999952316284,4.699999809265137,134.0
3023290170403,['unknown'],"La Laitière,Nestlé",c,12.300000190734863,3.200000047683716,3.0,122.0
3023290170427,['unknown'],"Nestlé, La Laitière",c,15.5,3.0999999046325684,2.5,137.0
3023290170434,['unknown'],Nestlé,c,15.800000190734863,3.299999952316284,2.799999952316284,144.0
3023290170441,['unknown'],"Nestlé, La Laitière",c,15.399999618530273,3.4000000953674316,2.799999952316284,143.0
3023290170472,['unknown'],"Nestlé, La Laitière",c,15.5,3.5,2.0999999046325684,111.0
3023290170878,['unknown'],Nestlé,c,15.390000343322754,3.4800000190734863,2.7799999713897705,143.0
3023290170885,['unknown'],"Nestlé, La Laitière",c,15.5,3.5,2.0999999046325684,111.0
3023290170892,['unknown'],Nestlé,c,15.399999618530273,3.4000000953674316,2.799999952316284,143.0
3023290170977,['unknown'],"Nestlé, La Laitière",d,17.299999237060547,12.300000190734863,6.099999904632568,216.0
3023290171073,['unknown'],"Nestlé, La Laitière",d,16.700000762939453,12.199999809265137,4.0,0.0
3023290200643,['unknown'],Nestlé,unknown,21.299999237060547,0.0,3.799999952316284,208.0
3023290200711,['unknown'],Nestlé,d,16.899999618530273,11.600000381469727,3.9000000953674316,196.0
3023290200728,['unknown'],Nestlé,d,14.5,10.899999618530273,3.5,175.0
3023290202128,['unknown'],Nestlé,d,16.5,12.899999618530273,4.699999809265137,204.0
3023290204009,['unknown'],"Nestlé, La Laitière",d,18.899999618530273,7.300000190734863,4.199999809265137,162.0
3023290204559,['cake-average'],"Nestlé, La Laitière",c,15.5,3.0999999046325684,2.5,0.0
3023290205068,['unknown'],"Nestlé, La Laitière",c,14.0,5.300000190734863,3.299999952316284,153.0
3023290205082,['unknown'],"Nestlé, La Laitière",unknown,10.399999618530273,8.0,2.9000000953674316,0.0
3023290205099,['unknown'],"Nestlé, La Laitière",d,15.699999809265137,14.5,4.300000190734863,0.0
3023290206645,['unknown'],Nestlé,unknown,12.600000381469727,5.400000095367432,0.30000001192092896,193.0
3023290207048,['unknown'],"Nestlé, La Laitière",d,21.0,6.699999809265137,3.9000000953674316,172.0
3023290207055,['unknown'],"Nestlé,La Laitière",c,19.600000381469727,5.699999809265137,5.199999809265137,161.0
3023290207062,['unknown'],"Nestlé,La Laitière,Secret de Mousse",d,20.299999237060547,6.5,5.0,0.0
3023290207864,['unknown'],Nestlé,d,21.100000381469727,7.599999904632568,4.300000190734863,171.0
3023290207949,['unknown'],Nestlé,d,18.100000381469727,7.800000190734863,3.0,172.0
3023290208137,['cake-average'],Nestlé,d,20.899999618530273,8.100000381469727,5.400000095367432,167.0
3023290208946,['unknown'],Nestlé,unknown,18.5,9.100000381469727,4.300000190734863,186.0
3023290209783,['unknown'],"nestle,Munch Bunch",c,12.699999809265137,3.0,5.699999809265137,103.0
3023290209837,['unknown'],Nestlé,unknown,15.699999809265137,8.5,3.0999999046325684,162.0
3023290209844,['unknown'],Nestlé,d,15.0,9.899999618530273,2.5999999046325684,169.0
3023290210086,['unknown'],Nestlé,c,16.799999237060547,0.800000011920929,3.0,0.0
3023290210321,['cake-average'],"Nestlé, La Laitière",d,25.799999237060547,9.199999809265137,5.300000190734863,228.0
3023290210338,['cake-average'],"Nestlé, La Laitière",d,24.299999237060547,9.300000190734863,5.300000190734863,225.0
3023290211069,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestle,Munch Bunch",c,12.699999809265137,3.0999999046325684,6.099999904632568,105.0
3023290214701,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",b,9.899999618530273,0.800000011920929,3.4000000953674316,72.0
3023290215340,['unknown'],Nestlé,unknown,18.799999237060547,5.0,3.9000000953674316,146.0
3023290215357,['unknown'],Nestlé,c,18.600000381469727,3.0,3.200000047683716,125.0
3023290216538,['unknown'],"Nestlé, Sveltesse",b,10.0,1.2999999523162842,4.099999904632568,0.0
3023290216743,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Sveltesse",c,11.899999618530273,0.8999999761581421,3.700000047683716,82.0
3023290216750,['unknown'],"Nestlé, Sveltesse",unknown,0.0,0.0,0.0,0.0
3023290220573,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],Nestlé,c,16.299999237060547,3.9000000953674316,4.900000095367432,131.0
3023290220689,['unknown'],Nestlé,d,19.5,5.900000095367432,4.699999809265137,158.0
3023290222812,['yoghurt-plain-or-fruit-average'],"Nestlé, La Laitière",c,10.899999618530273,5.699999809265137,3.700000047683716,115.0
3023290223055,['yogurt-greek-style-plain'],Nestlé,c,3.5,7.900000095367432,3.0999999046325684,101.0
3023290230114,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",a,4.400000095367432,0.10000000149011612,4.400000095367432,0.0
3023290230152,['unknown'],Nestles,unknown,15.5,3.0999999046325684,2.5,137.0
3023290230176,['unknown'],"Nestlé, La Laitière",d,19.5,5.900000095367432,4.699999809265137,160.0
3023290230183,['unknown'],"Nestlé, LNUF, La Laitière, Lactalis Nestlé",c,18.399999618530273,6.400000095367432,4.800000190734863,156.0
3023290230190,['unknown'],"Nestlé, La Laitière",c,19.200000762939453,6.0,4.900000095367432,158.0
3023290231753,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290232002,['custard-topped-with-whipped-cream-chocolate-coffee-caramel-or-vanilla-custard-refrigerated'],Nestlé,d,16.399999618530273,8.399999618530273,3.200000047683716,165.0
3023290232682,['unknown'],"Nestlé, La Laitière",d,18.299999237060547,13.399999618530273,5.0,0.0
3023290232804,['yogurt-greek-style-plain'],"Nestlé, Sveltesse",a,4.0,0.0,10.0,56.0
3023290233702,['unknown'],"Nestlé,La Laitière",c,21.5,2.5,4.5,123.0
3023290234518,['unknown'],"Nestlé, La Laitière",d,19.700000762939453,13.399999618530273,5.0,229.0
3023290234686,['yogurt-greek-style-plain'],Nestlé,d,16.899999618530273,8.600000381469727,3.200000047683716,165.0
3023290234709,['unknown'],Nestlé,c,13.399999618530273,6.800000190734863,2.4000000953674316,129.0
3023290234839,['yoghurt-plain-average'],"Nestlé, La Laitière",b,3.700000047683716,3.799999952316284,3.200000047683716,66.0
3023290234846,['yoghurt-plain-or-fruit-average'],"Nestlé, La Laitière",c,13.5,3.0,3.0999999046325684,97.0
3023290234853,['yogurt-fermented-milk-or-dairy-specialty-flavoured-with-sugar'],"Nestlé, La Laitière",c,12.899999618530273,3.200000047683716,2.9000000953674316,95.0
3023290234860,['yoghurt-plain-average'],"Nestlé,La Laitière",b,3.700000047683716,3.799999952316284,3.200000047683716,66.0
3023290236260,['unknown'],"Nestlé, La Laitière",unknown,0.0,0.0,0.0,0.0
3023290236833,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,20.700000762939453,8.5,4.300000190734863,179.0
3023290239902,['unknown'],"Nestlé, La Laitière",d,18.100000381469727,11.100000381469727,4.300000190734863,0.0
3023290290613,['unknown'],"Nestlé, La Laitière, Secret de Mousse",c,15.399999618530273,4.599999904632568,3.700000047683716,0.0
3023290330081,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Sveltesse",b,9.0,1.0,3.5999999046325684,0.0
3023290330579,['unknown'],"KitKat,Nestlé, Kit Kat",unknown,0.0,0.0,0.0,0.0
3023290400111,['unknown'],Nestlé,not-applicable,9.699999809265137,3.700000047683716,3.299999952316284,98.0
3023290400326,['yoghurt-plain-or-fruit-average'],Nestlé,c,14.899999618530273,4.900000095367432,4.800000190734863,129.0
3023290400395,['unknown'],Nestlé,d,19.100000381469727,8.0,4.900000095367432,178.0
3023290401101,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Nesquik",e,15.699999809265137,2.799999952316284,4.0,0.0
3023290401118,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Nesquik",c,16.290000915527344,3.859999895095825,5.0,131.0
3023290418284,['unknown'],Nestlé,unknown,15.699999809265137,0.0,3.0999999046325684,162.0
3023290418741,['yoghurt-plain-or-fruit-average'],Nestlé,c,11.899999618530273,2.5999999046325684,3.700000047683716,0.0
3023290418833,['unknown'],"Nestlé, Le Viennois",c,15.199999809265137,6.900000095367432,2.9000000953674316,155.0
3023290418918,['unknown'],Nestlé,c,15.0,7.800000190734863,2.9000000953674316,155.0
3023290419618,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290419663,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",a,4.300000190734863,0.10000000149011612,4.400000095367432,0.0
3023290419687,['cake-average'],Nestlé,d,25.5,9.199999809265137,5.199999809265137,225.0
3023290419694,['yogurt-fermented-milk-or-dairy-specialty-flavoured-with-sugar'],Nestlé,c,13.5,3.0,3.0999999046325684,97.0
3023290419700,['yoghurt-plain-or-fruit-average'],"Nestlé, La Laitière",c,13.100000381469727,3.0,3.0,95.0
3023290419755,['unknown'],"Nestlé, La Laitière, Secret de Mousse",c,17.299999237060547,4.699999809265137,3.700000047683716,0.0
3023290419793,['unknown'],"Nestlé, La Laitière",d,17.600000381469727,16.799999237060547,4.199999809265137,235.0
3023290419816,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestlé, La Laitière",c,14.899999618530273,3.299999952316284,3.799999952316284,0.0
3023290419830,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestlé, La Laitière",c,15.100000381469727,2.799999952316284,3.799999952316284,0.0
3023290419892,['unknown'],"Nestlé, Le Viennois",unknown,16.0,9.100000381469727,2.9000000953674316,168.0
3023290419984,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",b,6.900000095367432,0.20000000298023224,4.400000095367432,0.0
3023290453667,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestlé,Munch Bunch",c,13.5,2.700000047683716,6.099999904632568,104.0
3023290453674,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestlé, Munch Bunch",c,10.699999809265137,2.7100000381469727,5.059999942779541,92.9000015258789
3023290453926,['cheese-average'],"Nestlé,Munch Bunch",c,13.399999618530273,2.700000047683716,5.900000095367432,103.0
3023290453971,['unknown'],Nestlé,c,16.200000762939453,4.670000076293945,3.8299999237060547,128.0
3023290454169,['unknown'],"Nestlé, La Laitière, Secret de Mousse",c,17.299999237060547,4.699999809265137,3.700000047683716,0.0
3023290455074,['yogurt-greek-style-plain'],Nestlé,c,3.4000000953674316,8.399999618530273,2.9000000953674316,104.0
3023290455173,['custard-topped-with-whipped-cream-chocolate-coffee-caramel-or-vanilla-custard-refrigerated'],Nestlé,d,15.699999809265137,8.5,3.0999999046325684,162.0
3023290455180,['yogurt-greek-style-plain'],Nestlé,c,3.700000047683716,7.5,4.800000190734863,108.0
3023290455456,['unknown'],Nestlé,unknown,16.799999237060547,8.199999809265137,3.0,163.0
3023290456330,['fruit-mousse-refrigerated'],Nestlé,c,13.0,4.900000095367432,3.9000000953674316,121.0
3023290456538,['pastry-cream-puff'],Nestlé,c,18.5,5.900000095367432,4.400000095367432,177.0
3023290456590,['unknown'],Nestlé,unknown,18.600000381469727,5.900000095367432,4.400000095367432,177.0
3023290457481,['unknown'],Nestlé,c,11.5,5.300000190734863,3.4000000953674316,140.0
3023290458051,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,17.700000762939453,8.800000190734863,4.400000095367432,183.0
3023290458327,['unknown'],Nestlé,c,12.899999618530273,2.700000047683716,3.5999999046325684,96.0
3023290458976,['unknown'],"Nestlé, Sveltesse",b,8.0,1.899999976158142,6.599999904632568,79.0
3023290459386,['unknown'],"Nestlé, La Laitière",c,17.100000381469727,3.299999952316284,2.4000000953674316,0.0
3023290470640,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestlé, Smarties",c,20.5,5.400000095367432,3.299999952316284,153.0
3023290470657,['unknown'],Nestlé,c,16.600000381469727,5.099999904632568,4.599999904632568,137.0
3023290470855,['unknown'],Nestlé,c,17.0,7.900000095367432,4.400000095367432,150.0
3023290470879,['unknown'],"Nestle,Rolo",d,25.399999618530273,11.800000190734863,3.299999952316284,0.0
3023290471500,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Sveltesse",b,9.100000381469727,0.800000011920929,3.700000047683716,0.0
3023290474662,['custard-dessert-chocolate-refrigerated'],"Nestlé, La Laitière",d,17.700000762939453,8.5,3.9000000953674316,173.0
3023290602041,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],Nestlé,b,0.0,0.0,0.0,0.0
3023290620144,['unknown'],Nestlé,d,20.200000762939453,7.599999904632568,2.799999952316284,170.0
3023290620182,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],Nestlé,c,13.5,2.9000000953674316,3.299999952316284,109.0
3023290620342,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,17.700000762939453,8.800000190734863,4.400000095367432,183.0
3023290620922,['unknown'],Nestlé,c,15.800000190734863,3.299999952316284,2.799999952316284,144.0
3023290621042,['yogurt-greek-style-plain'],Nestlé,c,13.5,6.900000095367432,2.5999999046325684,132.0
3023290621059,['yogurt-greek-style-plain'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290622490,['unknown'],Nestlé,unknown,15.0,2.799999952316284,3.700000047683716,0.0
3023290623466,['unknown'],"Nestlé,La Laitière",d,20.299999237060547,6.5,5.0,167.0
3023290623527,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],"Nestlé, La Laitière",c,15.800000190734863,9.0,5.0,172.0
3023290623572,['yogurt-greek-style-plain'],Nestlé,c,3.5,8.600000381469727,3.0999999046325684,107.0
3023290623992,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,20.700000762939453,7.400000095367432,4.099999904632568,179.0
3023290624265,['unknown'],"Nestlé, La Laitière",c,17.0,7.599999904632568,4.5,156.0
3023290624302,['unknown'],"Nestlé,La Laitière",c,18.5,1.600000023841858,3.299999952316284,132.0
3023290630976,['unknown'],"Nestlé,La Laitière,Secret de Mousse",d,21.899999618530273,7.099999904632568,4.599999904632568,0.0
3023290630983,['unknown'],"Nestlé,La Laitière,Secret de Mousse",c,20.100000381469727,4.300000190734863,5.199999809265137,0.0
3023290630990,['unknown'],"Nestlé, La Laitière, Secret de Mousse",d,20.299999237060547,7.400000095367432,3.799999952316284,166.0
3023290633229,['unknown'],Nestle La Laitiere,d,19.0,12.100000381469727,4.300000190734863,210.0
3023290633236,['unknown'],Nestlé,d,19.0,12.100000381469727,4.300000190734863,210.0
3023290633434,['unknown'],"Nestlé, La Laitière",c,13.600000381469727,7.300000190734863,3.700000047683716,0.0
3023290633465,['unknown'],"Nestlé, La Laitière",c,19.799999237060547,3.0,2.4000000953674316,131.0
3023290633687,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,16.200000762939453,14.399999618530273,3.700000047683716,221.0
3023290633724,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],"Nestlé, La Laitière",d,17.0,14.699999809265137,3.0,222.0
3023290633816,['unknown'],"Nestlé, Clément Faugier, La Laitière, MaronSui's",unknown,0.0,4.699999809265137,1.5,149.0
3023290634578,['yoghurt-plain-average'],"Nestlé, Yaos",c,3.5,7.900000095367432,3.0999999046325684,102.0
3023290635278,['unknown'],Nestlé,d,22.100000381469727,13.5,4.0,238.0
3023290639221,['unknown'],Nestlé,d,16.899999618530273,11.600000381469727,3.690000057220459,196.0
3023290639429,['yogurt-greek-style-plain'],Nestlé,c,15.100000381469727,7.099999904632568,2.5,137.0
3023290642177,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,20.700000762939453,10.800000190734863,4.599999904632568,0.0
3023290643488,['cake-average'],"La Laitière, Nestlé",d,19.399999618530273,8.199999809265137,5.400000095367432,195.0
3023290661369,['yogurt-fermented-milk-or-dairy-specialty-flavoured-with-sugar'],"Nestlé,La Laitière",c,13.300000190734863,3.0,3.0999999046325684,0.0
3023290661697,['unknown'],Nestlé,unknown,16.299999237060547,10.800000190734863,4.599999904632568,193.0
3023290662014,['unknown'],"Nestlé, La Laitière",c,15.800000190734863,3.299999952316284,2.799999952316284,144.0
3023290668276,['unknown'],"Nestlé, La Laitière",c,12.600000381469727,3.700000047683716,2.9000000953674316,0.0
3023290668559,['unknown'],Nestlé,unknown,18.100000381469727,8.899999618530273,4.699999809265137,178.0
3023290719312,['unknown'],"Nestlé, La Laitière",d,25.0,7.300000190734863,4.800000190734863,182.0
3023290719329,['pastry-average'],"Nestlé, La Laitière",d,20.5,5.900000095367432,4.800000190734863,1756.0
3023290719626,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",b,6.800000190734863,0.20000000298023224,4.400000095367432,0.0
3023290719664,['yoghurt-plain-or-fruit-average'],Nestlé,d,14.699999809265137,9.100000381469727,3.299999952316284,0.0
3023290719848,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, Sveltesse",b,10.0,0.8999999761581421,3.5999999046325684,0.0
3023290719930,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290720417,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],"Nestlé, La Laitière",c,16.700000762939453,1.899999976158142,3.4100000858306885,126.0
3023290720509,['custard-dessert-chocolate-refrigerated'],"Nestlé, La Laitière",unknown,28.700000762939453,0.0,3.0999999046325684,238.0
3023290794838,['unknown'],"Nestlé, La Laitière",d,16.799999237060547,10.300000190734863,4.400000095367432,0.0
3023290794920,['unknown'],Nestlé,c,21.5,2.5,4.5,123.0
3023290794937,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",c,19.5,2.5999999046325684,4.5,0.0
3023290797174,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],"Nestlé, After Eight",d,23.700000762939453,7.0,4.199999809265137,179.0
3023290797334,['unknown'],"Nestlé, La Laitière",c,6.0,6.800000190734863,5.0,106.0
3023290797341,['unknown'],"Nestlé, Rolo",e,30.200000762939453,12.300000190734863,3.299999952316284,0.0
3023290797365,['unknown'],"Nestlé, LNUF Marques, La Laitière",d,16.799999237060547,20.100000381469727,4.300000190734863,267.0
3023290797464,['unknown'],Nestlé,unknown,0.0,0.0,0.0,0.0
3023290797501,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,18.0,11.0,2.799999952316284,0.0
3023290798041,['unknown'],"Nestlé,Lactalis,Perugina",d,21.0,6.699999809265137,5.099999904632568,169.0
3023290798096,['unknown'],"Nestlé,After Eight",d,18.100000381469727,13.600000381469727,4.199999809265137,216.0
3023290798225,['unknown'],"Nestlé, Le Viennois",d,15.699999809265137,8.5,3.0999999046325684,0.0
3023290798263,['cake-average'],"Nestlé, La Laitière",d,26.399999618530273,5.900000095367432,4.599999904632568,0.0
3023290798386,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",a,4.199999809265137,0.10000000149011612,4.599999904632568,0.0
3023290798454,['unknown'],"Nestlé, La Laitière, Secret de Mousse",c,15.5,7.0,3.200000047683716,0.0
3023290798485,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,18.200000762939453,9.800000190734863,5.300000190734863,0.0
3023290798591,['unknown'],"Nestlé, Le Viennois",c,19.899999618530273,6.800000190734863,1.0,0.0
3023290798607,['unknown'],"Nestlé, Le Viennois",c,19.899999618530273,6.900000095367432,1.0,0.0
3023290798652,['unknown'],Nestlé,d,17.799999237060547,9.199999809265137,3.299999952316284,0.0
3023290799062,['yogurt-greek-style-plain'],Nestlé,c,9.899999618530273,8.0,3.0,127.0
3023290799444,['unknown'],"Nestlé, Sveltess, Sveltesse",b,9.0,1.0,3.5999999046325684,70.0
3023290799499,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,18.0,11.0,2.799999952316284,222.0
3023290799536,['unknown'],"Nestlé, La Laitière",unknown,28.700000762939453,0.0,3.0,167.0
3023291122005,['yoghurt-plain-average'],Nestlé,c,3.5,7.900000095367432,3.0999999046325684,101.0
3023291127000,['yoghurt-plain-average'],"Nestlé, Sveltesse",a,4.300000190734863,0.10000000149011612,4.599999904632568,41.0
3023291140009,['yoghurt-plain-average'],"Nestlé, La Laitière",unknown,0.0,0.0,0.0,0.0
3023291156000,['yoghurt-plain-average'],"Nestlé, La Laitière",b,4.699999809265137,3.299999952316284,3.9000000953674316,0.0
3023291169031,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",a,4.300000190734863,0.10000000149011612,4.400000095367432,37.0
3023291172123,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],"Nestlé, Sveltesse",a,4.300000190734863,0.10000000149011612,4.300000190734863,37.0
3023291267034,['yogurt-fermented-milk-or-dairy-specialty-flavoured-with-sugar'],"Nestlé, La Laitière",c,13.300000190734863,3.0,3.0999999046325684,0.0
3023291415909,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-0-fat-average'],Nestlé,a,4.300000190734863,0.10000000149011612,4.400000095367432,37.0
3023291453673,['yogurt-fermented-milk-or-dairy-specialty-w-fruits-or-flavoured-average'],"Nestle,Munch Bunch",b,13.399999618530273,2.700000047683716,5.900000095367432,0.0
3023292220014,['custard-dessert-chocolate-refrigerated'],"Nestlé, La Laitière",d,16.600000381469727,10.300000190734863,4.300000190734863,0.0
3023292220038,['custard-cream-with-eggs-a-small-jar-of-chocolate-or-vanilla-cream-or-other-flavour-refrigerated'],"Nestlé, La Laitière",not-applicable,17.0,8.600000381469727,4.800000190734863,0.0
3023292222032,['unknown'],"Nestlé, Flanby",c,17.0,0.800000011920929,3.0999999046325684,103.0
3023292236015,['custard-dessert-refrigerated-or-canned-average'],"Nestlé, La Laitière",d,16.600000381469727,10.300000190734863,4.300000190734863,0.0
3023292255030,['unknown'],"Nestlé, La Laitière",c,15.399999618530273,3.4000000953674316,2.799999952316284,143.0
3023292259014,['unknown'],Nestlé,d,16.899999618530273,11.600000381469727,3.9000000953674316,196.0
3023292259144,['unknown'],Nestlé,d,14.5,10.899999618530273,3.5,175.0
3023292260034,['unknown'],Nestlé,c,20.799999237060547,0.800000011920929,3.0,102.0
3023292260072,['unknown'],Nestlé,c,17.0,0.800000011920929,0.10000000149011612,103.0
